Bat,Gene-1,Gene-2,Gene-3,Gene-4,Gene-5,Ebola
76555,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76556,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76559,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76560,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76561,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76562,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76563,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76564,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76565,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76566,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76567,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76568,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76569,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76570,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76572,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76573,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76574,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76575,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76576,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
76577,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76578,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76579,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76580,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76581,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76582,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76583,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
76584,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
76585,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76586,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76587,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
76588,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76589,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
76590,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76591,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76592,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76593,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76594,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76595,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76596,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76597,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76598,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
76599,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76600,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76601,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76602,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76603,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76604,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76605,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76606,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76607,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76608,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76609,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76611,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76612,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76613,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76614,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76615,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76616,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76617,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76618,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76619,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76620,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76621,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76622,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76623,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76624,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76625,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76626,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76627,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76628,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76629,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76630,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76631,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76632,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76633,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76634,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76636,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76637,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76638,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76640,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76641,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76642,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76643,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76644,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76645,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76646,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76647,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76648,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76649,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76650,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76651,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76652,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76653,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
76654,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76655,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76656,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76657,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76658,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76659,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76660,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76661,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76662,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76663,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76664,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76665,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76666,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76667,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76668,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76670,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76671,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76672,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76673,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76674,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76675,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76676,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76677,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76678,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76679,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76680,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76682,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
76683,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76684,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76685,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76686,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76687,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76688,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76689,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76690,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76691,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76692,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76693,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76694,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76695,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76696,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76697,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76698,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76699,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76700,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76701,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76702,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76704,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76705,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76707,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76708,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76709,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76710,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76711,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76712,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76713,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
76714,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76715,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76716,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76717,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76718,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76719,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76720,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76722,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76723,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76724,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76725,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76726,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76727,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76728,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76729,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76730,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76731,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76732,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76733,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76734,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76735,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76736,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76737,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76738,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76739,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76740,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76741,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76742,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76743,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76745,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76746,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76747,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76748,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76749,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76750,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76751,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76752,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76754,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76755,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76756,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76757,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76758,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76759,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76760,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76761,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
76762,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76763,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76764,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
76765,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76766,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76767,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76768,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76769,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76770,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76771,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76772,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76773,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76774,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76775,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76776,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76777,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
76778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76779,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76780,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76781,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76782,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76783,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76784,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76785,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76786,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76787,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76788,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76789,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76790,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76791,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76792,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76793,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76794,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76795,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76796,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76797,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76798,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76799,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76800,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76801,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76802,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76803,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76804,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76805,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76806,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76807,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76808,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76809,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76810,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76812,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76813,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76814,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76815,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76816,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76817,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76818,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76819,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76820,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76821,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76822,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76823,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76824,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76825,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76826,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76827,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76828,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76829,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76830,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76831,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76832,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76833,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76834,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76835,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76836,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76837,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
76838,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76839,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76840,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76841,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76842,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76843,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76844,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76845,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76846,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76847,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76848,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76849,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76850,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76851,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76852,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76853,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76854,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76856,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76858,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76859,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76861,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76862,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76863,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76864,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
76865,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76866,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76867,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76868,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76869,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76870,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76871,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76872,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76873,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76874,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76875,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76876,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76877,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
76878,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76880,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76881,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76882,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76883,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76884,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76885,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76886,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76887,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76888,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76889,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76890,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76891,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76892,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76893,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76894,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76895,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76896,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76897,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76898,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76899,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76900,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76901,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76902,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76903,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
76904,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76905,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76906,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76907,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76908,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76910,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76912,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
76913,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76914,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76915,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76916,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76917,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76918,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76919,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76920,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76921,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76922,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76923,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76924,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76925,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76926,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76927,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76928,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76929,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76930,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76931,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76932,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
76933,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76934,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76935,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76936,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76937,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76938,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76939,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76941,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76942,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76943,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76944,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76945,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76946,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76947,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76948,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76949,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76950,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
76951,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76953,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76954,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76955,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76956,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
76958,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76959,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76961,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76962,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76963,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
76964,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76965,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76966,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76967,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76968,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76969,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
76970,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
76971,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
76972,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76973,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76974,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
76975,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
76976,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76977,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
